order_id,order_date,customer_id,customer_segment,sales_channel,region,product_id,category,product_name,unit_price,quantity,discount_pct,revenue,inventory_on_hand,reorder_level,inventory_status,month,first_purchase_date,customer_tenure_days,is_repeat_customer,avg_unit_revenue
O50784,2025-10-04,C10259,VIP,Web,Midwest,P1014,Loungewear,Cozy Hoodie,117.0,2,0.1,210.6,230.0,49,Healthy,2025-10,2025-04-19,168,True,105.3
O50785,2025-09-27,C10378,Repeat,Organic Search,Northeast,P1010,Dresses,Shift Dress,142.0,2,0.0,284.0,222.0,75,Healthy,2025-09,2025-01-20,250,True,142.0
O50786,2025-12-05,C10019,New,Mobile App,Midwest,P1005,Bottoms,Weekend Skirt,109.0,1,0.1,98.1,159.0,41,Healthy,2025-12,2025-01-05,334,True,98.1
O50787,2025-11-13,C10172,VIP,Mobile App,Northeast,P1010,Dresses,Shift Dress,142.0,1,0.05,134.9,221.0,75,Healthy,2025-11,2025-01-15,302,True,134.9
O50788,2025-11-02,C10067,Repeat,Organic Search,West,P1003,Bottoms,Tailored Pant,89.0,1,0.0,89.0,292.0,61,Healthy,2025-11,2025-10-04,29,True,89.0
O50788,2025-11-02,C10067,Repeat,Organic Search,West,P1013,Loungewear,Relaxed Jogger,85.0,2,0.15,144.5,295.0,79,Healthy,2025-11,2025-10-04,29,True,72.25
O50789,2025-03-20,C10192,New,Email Campaign,Midwest,P1008,Outerwear,Transit Coat,218.0,2,0.15,370.6,284.0,47,Healthy,2025-03,2025-03-20,0,False,185.3
O50790,2025-04-03,C10083,New,Email Campaign,Midwest,P1001,Tops,Air Tunic,62.0,1,0.15,52.7,191.0,72,Healthy,2025-04,2025-04-03,0,False,52.7
O50791,2025-11-16,C10354,VIP,Web,South,P1000,Tops,Classic Tee,78.0,1,0.0,78.0,142.0,49,Healthy,2025-11,2025-05-01,199,True,78.0
O50792,2025-03-26,C10414,New,Email Campaign,South,P1003,Bottoms,Tailored Pant,89.0,1,0.1,80.1,291.0,61,Healthy,2025-03,2025-01-29,56,True,80.1
O50792,2025-03-26,C10414,New,Email Campaign,South,P1008,Outerwear,Transit Coat,218.0,1,0.1,196.2,283.0,47,Healthy,2025-03,2025-01-29,56,True,196.2
O50793,2025-08-13,C10369,VIP,Paid Social,Northeast,P1009,Dresses,Wrap Dress,160.0,4,0.0,640.0,152.0,40,Healthy,2025-08,2025-01-27,198,True,160.0
O50794,2025-07-30,C10022,VIP,Mobile App,Northeast,P1004,Bottoms,Easy Trouser,116.0,3,0.0,348.0,94.0,79,Low Stock Risk,2025-07,2025-06-12,48,True,116.0
O50795,2025-12-13,C10186,VIP,Mobile App,Midwest,P1014,Loungewear,Cozy Hoodie,126.36,3,0.0,379.08,227.0,49,Healthy,2025-12,2025-03-09,279,True,126.36
O50796,2025-05-02,C10368,Repeat,Web,South,P1014,Loungewear,Cozy Hoodie,117.0,1,0.15,99.45,226.0,49,Healthy,2025-05,2025-05-02,0,False,99.45
O50796,2025-05-02,C10368,Repeat,Web,South,P1003,Bottoms,Tailored Pant,89.0,1,0.1,80.1,290.0,61,Healthy,2025-05,2025-05-02,0,False,80.1
O50797,2025-11-09,C10227,Repeat,Paid Social,South,P1005,Bottoms,Weekend Skirt,109.0,1,0.05,103.55,158.0,41,Healthy,2025-11,2025-03-27,227,True,103.55
O50798,2025-08-18,C10145,Repeat,Web,South,P1009,Dresses,Wrap Dress,160.0,1,0.15,136.0,151.0,40,Healthy,2025-08,2025-02-10,189,True,136.0
O50799,2025-10-01,C10119,VIP,Web,West,P1005,Bottoms,Weekend Skirt,109.0,1,0.2,87.2,157.0,41,Healthy,2025-10,2025-07-30,63,True,87.2
O50800,2025-06-08,C10122,VIP,Web,West,P1013,Loungewear,Relaxed Jogger,85.0,1,0.0,85.0,294.0,79,Healthy,2025-06,2025-03-30,70,True,85.0
O50801,2025-08-29,C10414,Repeat,Mobile App,West,P1006,Outerwear,Commuter Blazer,150.0,2,0.1,270.0,307.0,51,Healthy,2025-08,2025-01-29,212,True,135.0
O50801,2025-08-29,C10414,Repeat,Mobile App,West,P1002,Tops,Everyday Shirt,71.0,1,0.0,71.0,96.0,67,Healthy,2025-08,2025-01-29,212,True,71.0
O50802,2025-07-08,C10099,VIP,Email Campaign,Midwest,P1013,Loungewear,Relaxed Jogger,85.0,1,0.2,68.0,79.0,79,Low Stock Risk,2025-07,2025-06-28,10,True,68.0
O50803,2025-10-20,C10347,Repeat,Email Campaign,Northeast,P1013,Loungewear,Relaxed Jogger,85.0,2,0.1,153.0,291.0,79,Healthy,2025-10,2025-07-17,95,True,76.5
O50804,2025-08-25,C10225,Repeat,Paid Social,Northeast,P1013,Loungewear,Relaxed Jogger,85.0,1,0.1,76.5,290.0,79,Healthy,2025-08,2025-02-04,202,True,76.5
O50805,2025-05-25,C10393,Repeat,Organic Search,West,P1000,Tops,Classic Tee,78.0,2,0.2,124.8,140.0,49,Healthy,2025-05,2025-02-07,107,True,62.4
O50806,2025-07-15,C10398,VIP,Web,Northeast,P1006,Outerwear,Commuter Blazer,150.0,2,0.1,270.0,305.0,51,Healthy,2025-07,2025-01-26,170,True,135.0
O50807,2025-09-28,C10257,Repeat,Email Campaign,South,P1012,Loungewear,Soft Set,78.0,2,0.15,132.6,254.0,81,Healthy,2025-09,2025-04-24,157,True,66.3
O50808,2025-03-24,C10214,New,Mobile App,Midwest,P1003,Bottoms,Tailored Pant,89.0,1,0.0,89.0,289.0,61,Healthy,2025-03,2025-03-24,0,False,89.0
O50808,2025-03-24,C10214,New,Mobile App,Midwest,P1002,Tops,Everyday Shirt,71.0,1,0.0,71.0,95.0,67,Healthy,2025-03,2025-03-24,0,False,71.0
O50808,2025-03-24,C10214,New,Mobile App,Midwest,P1010,Dresses,Shift Dress,142.0,2,0.0,284.0,219.0,75,Healthy,2025-03,2025-03-24,0,False,142.0
O50809,2025-04-13,C10418,Repeat,Mobile App,South,P1011,Dresses,Travel Dress,157.92,1,0.15,134.23,84.0,77,Low Stock Risk,2025-04,2025-04-13,0,False,134.23
O50810,2025-11-06,C10410,Repeat,Mobile App,West,P1005,Bottoms,Weekend Skirt,109.0,1,0.1,98.1,156.0,41,Healthy,2025-11,2025-08-26,72,True,98.1
O50810,2025-11-06,C10410,Repeat,Mobile App,West,P1000,Tops,Classic Tee,78.0,1,0.0,78.0,139.0,49,Healthy,2025-11,2025-08-26,72,True,78.0
O50811,2025-05-09,C10070,New,Email Campaign,South,P1014,Loungewear,Cozy Hoodie,117.0,2,0.1,210.6,224.0,49,Healthy,2025-05,2025-01-20,109,True,105.3
O50812,2025-11-25,C10026,Repeat,Paid Social,Northeast,P1005,Bottoms,Weekend Skirt,109.0,2,0.1,196.2,154.0,41,Healthy,2025-11,2025-02-21,277,True,98.1
O50812,2025-11-25,C10026,Repeat,Paid Social,Northeast,P1010,Dresses,Shift Dress,142.0,3,0.0,426.0,216.0,75,Healthy,2025-11,2025-02-21,277,True,142.0
O50813,2025-07-10,C10246,New,Organic Search,Midwest,P1014,Loungewear,Cozy Hoodie,117.0,2,0.1,210.6,222.0,49,Healthy,2025-07,2025-04-25,76,True,105.3
O50814,2025-02-22,C10283,New,Paid Social,South,P1011,Dresses,Travel Dress,141.0,1,0.0,141.0,83.0,77,Low Stock Risk,2025-02,2025-01-11,42,True,141.0
O50815,2025-09-22,C10364,Repeat,Web,Northeast,P1009,Dresses,Wrap Dress,160.0,1,0.0,160.0,150.0,40,Healthy,2025-09,2025-06-16,98,True,160.0
O50816,2025-05-26,C10063,Repeat,Mobile App,Midwest,P1003,Bottoms,Tailored Pant,89.0,1,0.05,84.55,288.0,61,Healthy,2025-05,2025-05-26,0,False,84.55
O50817,2025-03-24,C10042,VIP,Organic Search,South,P1009,Dresses,Wrap Dress,160.0,1,0.2,128.0,149.0,40,Healthy,2025-03,2025-03-24,0,False,128.0
O50818,2025-08-19,C10139,Repeat,Paid Social,South,P1007,Outerwear,Layer Jacket,196.0,1,0.0,196.0,203.0,40,Healthy,2025-08,2025-03-05,167,True,196.0
O50819,2025-03-17,C10262,Repeat,Email Campaign,Northeast,P1012,Loungewear,Soft Set,78.0,1,0.1,70.2,253.0,81,Healthy,2025-03,2025-03-17,0,False,70.2
O50820,2025-02-16,C10223,Repeat,Web,South,P1005,Bottoms,Weekend Skirt,109.0,4,0.0,436.0,150.0,41,Healthy,2025-02,2025-01-01,46,True,109.0
O50820,2025-02-16,C10223,Repeat,Web,South,P1002,Tops,Everyday Shirt,71.0,1,0.0,71.0,94.0,67,Healthy,2025-02,2025-01-01,46,True,71.0
O50821,2025-08-19,C10113,VIP,Paid Social,Midwest,P1014,Loungewear,Cozy Hoodie,117.0,3,0.0,351.0,219.0,49,Healthy,2025-08,2025-04-13,128,True,117.0
O50822,2025-01-14,C10178,New,Mobile App,Northeast,P1006,Outerwear,Commuter Blazer,150.0,2,0.0,300.0,303.0,51,Healthy,2025-01,2025-01-14,0,False,150.0
O50823,2025-01-28,C10212,Repeat,Web,South,P1008,Outerwear,Transit Coat,218.0,2,0.0,436.0,281.0,47,Healthy,2025-01,2025-01-28,0,False,218.0
O50824,2025-09-15,C10202,VIP,Organic Search,South,P1006,Outerwear,Commuter Blazer,174.0,1,0.0,174.0,302.0,51,Healthy,2025-09,2025-06-08,99,True,174.0
O50824,2025-09-15,C10202,VIP,Organic Search,South,P1002,Tops,Everyday Shirt,71.0,1,0.1,63.9,93.0,67,Healthy,2025-09,2025-06-08,99,True,63.9
O50825,2025-05-01,C10191,New,Web,South,P1005,Bottoms,Weekend Skirt,109.0,2,0.0,218.0,148.0,41,Healthy,2025-05,2025-04-25,6,True,109.0
O50826,2025-02-11,C10197,New,Web,South,P1005,Bottoms,Weekend Skirt,109.0,1,0.0,109.0,147.0,41,Healthy,2025-02,2025-02-11,0,False,109.0
O50826,2025-02-11,C10197,New,Web,South,P1011,Dresses,Travel Dress,141.0,2,0.0,282.0,81.0,77,Low Stock Risk,2025-02,2025-02-11,0,False,141.0
O50826,2025-02-11,C10197,New,Web,South,P1003,Bottoms,Tailored Pant,89.0,1,0.1,80.1,287.0,61,Healthy,2025-02,2025-02-11,0,False,80.1
O50827,2025-04-25,C10191,New,Mobile App,Midwest,P1009,Dresses,Wrap Dress,179.2,3,0.0,537.6,146.0,40,Healthy,2025-04,2025-04-25,0,False,179.2
O50828,2025-06-13,C10014,Repeat,Mobile App,South,P1011,Dresses,Travel Dress,157.92,3,0.0,473.76,78.0,77,Low Stock Risk,2025-06,2025-01-24,140,True,157.92
O50829,2025-11-29,C10050,VIP,Web,West,P1007,Outerwear,Layer Jacket,227.36,2,0.1,409.25,201.0,40,Healthy,2025-11,2025-09-08,82,True,204.62
O50829,2025-11-29,C10050,VIP,Web,West,P1008,Outerwear,Transit Coat,252.88,1,0.0,252.88,47.0,47,Low Stock Risk,2025-11,2025-09-08,82,True,252.88
O50829,2025-11-29,C10050,VIP,Web,West,P1012,Loungewear,Soft Set,78.0,1,0.15,66.3,252.0,81,Healthy,2025-11,2025-09-08,82,True,66.3
O50830,2025-03-16,C10171,New,Mobile App,West,P1005,Bottoms,Weekend Skirt,109.0,3,0.0,327.0,144.0,41,Healthy,2025-03,2025-03-16,0,False,109.0
O50831,2025-01-20,C10070,Repeat,Web,Northeast,P1012,Loungewear,Soft Set,84.24,3,0.0,252.72,249.0,81,Healthy,2025-01,2025-01-20,0,False,84.24
O50832,2025-08-30,C10146,VIP,Email Campaign,West,P1003,Bottoms,Tailored Pant,89.0,3,0.15,226.95,284.0,61,Healthy,2025-08,2025-04-28,124,True,75.65
O50832,2025-08-30,C10146,VIP,Email Campaign,West,P1002,Tops,Everyday Shirt,71.0,3,0.1,191.7,90.0,67,Healthy,2025-08,2025-04-28,124,True,63.9
O50833,2025-03-13,C10356,New,Organic Search,West,P1000,Tops,Classic Tee,78.0,2,0.0,156.0,137.0,49,Healthy,2025-03,2025-01-11,61,True,78.0
O50834,2025-12-28,C10388,VIP,Mobile App,Midwest,P1010,Dresses,Shift Dress,142.0,1,0.0,142.0,215.0,75,Healthy,2025-12,2025-05-04,238,True,142.0
O50835,2025-08-18,C10240,Repeat,Web,Unknown,P1000,Tops,Classic Tee,78.0,1,0.0,78.0,136.0,49,Healthy,2025-08,2025-01-10,220,True,78.0
O50836,2025-01-03,C10315,New,Web,South,P1009,Dresses,Wrap Dress,160.0,2,0.15,272.0,144.0,40,Healthy,2025-01,2025-01-03,0,False,136.0
O50837,2025-01-10,C10040,New,Web,Midwest,P1008,Outerwear,Transit Coat,218.0,1,0.0,218.0,279.0,47,Healthy,2025-01,2025-01-10,0,False,218.0
O50838,2025-04-21,C10131,New,Web,West,P1000,Tops,Classic Tee,78.0,1,0.0,78.0,135.0,49,Healthy,2025-04,2025-04-21,0,False,78.0
O50838,2025-04-21,C10131,New,Web,West,P1004,Bottoms,Easy Trouser,116.0,3,0.0,348.0,91.0,79,Low Stock Risk,2025-04,2025-04-21,0,False,116.0
O50838,2025-04-21,C10131,New,Web,West,P1010,Dresses,Shift Dress,159.04,1,0.0,159.04,214.0,75,Healthy,2025-04,2025-04-21,0,False,159.04
O50839,2025-10-08,C10076,Repeat,Web,South,P1003,Bottoms,Tailored Pant,89.0,2,0.05,169.1,282.0,61,Healthy,2025-10,2025-03-26,196,True,84.55
O50839,2025-10-08,C10076,Repeat,Web,Unknown,P1011,Dresses,Travel Dress,141.0,1,0.15,119.85,77.0,77,Low Stock Risk,2025-10,2025-03-26,196,True,119.85
O50840,2025-11-08,C10372,Repeat,Web,Midwest,P1012,Loungewear,Soft Set,78.0,2,0.05,148.2,247.0,81,Healthy,2025-11,2025-06-30,131,True,74.1
O50840,2025-11-08,C10372,Repeat,Web,Midwest,P1013,Loungewear,Relaxed Jogger,85.0,1,0.05,80.75,289.0,79,Healthy,2025-11,2025-06-30,131,True,80.75
O50841,2025-08-05,C10270,Repeat,Mobile App,West,P1014,Loungewear,Cozy Hoodie,117.0,1,0.1,105.3,218.0,49,Healthy,2025-08,2025-08-05,0,False,105.3
O50841,2025-08-05,C10270,Repeat,Mobile App,Unknown,P1008,Outerwear,Transit Coat,218.0,4,0.0,872.0,275.0,47,Healthy,2025-08,2025-08-05,0,False,218.0
O50842,2025-05-28,C10056,Repeat,Organic Search,Northeast,P1001,Tops,Air Tunic,62.0,1,0.05,58.9,190.0,72,Healthy,2025-05,2025-04-08,50,True,58.9
O50843,2025-06-04,C10121,Repeat,Web,Unknown,P1006,Outerwear,Commuter Blazer,150.0,1,0.1,135.0,301.0,51,Healthy,2025-06,2025-03-25,71,True,135.0
O50844,2025-01-25,C10062,New,Mobile App,Northeast,P1004,Bottoms,Easy Trouser,116.0,1,0.0,116.0,90.0,79,Low Stock Risk,2025-01,2025-01-15,10,True,116.0
O50845,2025-08-03,C10122,New,Email Campaign,West,P1000,Tops,Classic Tee,78.0,2,0.2,124.8,133.0,49,Healthy,2025-08,2025-03-30,126,True,62.4
O50845,2025-08-03,C10122,New,Email Campaign,West,P1011,Dresses,Travel Dress,141.0,3,0.15,359.55,281.0,77,Healthy,2025-08,2025-03-30,126,True,119.85
O50846,2025-02-26,C10032,New,Mobile App,West,P1012,Loungewear,Soft Set,84.24,1,0.15,71.6,246.0,81,Healthy,2025-02,2025-02-26,0,False,71.6
O50847,2025-11-02,C10255,VIP,Web,Northeast,P1004,Bottoms,Easy Trouser,116.0,1,0.0,116.0,89.0,79,Low Stock Risk,2025-11,2025-05-30,156,True,116.0
O50848,2025-01-09,C10274,New,Mobile App,Northeast,P1012,Loungewear,Soft Set,84.24,1,0.2,67.39,245.0,81,Healthy,2025-01,2025-01-09,0,False,67.39
O50849,2025-09-21,C10323,VIP,Paid Social,South,P1012,Loungewear,Soft Set,78.0,1,0.1,70.2,244.0,81,Healthy,2025-09,2025-06-05,108,True,70.2
O50850,2025-05-04,C10294,Repeat,Web,South,P1011,Dresses,Travel Dress,157.92,2,0.0,315.84,77.0,77,Low Stock Risk,2025-05,2025-02-07,86,True,157.92
O50850,2025-05-04,C10294,Repeat,Web,South,P1006,Outerwear,Commuter Blazer,150.0,3,0.1,405.0,298.0,51,Healthy,2025-05,2025-02-07,86,True,135.0
O50851,2025-03-15,C10367,Repeat,Organic Search,South,P1013,Loungewear,Relaxed Jogger,85.0,1,0.1,76.5,288.0,79,Healthy,2025-03,2025-03-15,0,False,76.5
O50852,2025-08-08,C10149,VIP,Web,Northeast,P1003,Bottoms,Tailored Pant,89.0,3,0.05,253.65,279.0,61,Healthy,2025-08,2025-08-08,0,False,84.55
O50852,2025-08-08,C10149,VIP,Web,Northeast,P1012,Loungewear,Soft Set,78.0,1,0.1,70.2,243.0,81,Healthy,2025-08,2025-08-08,0,False,70.2
O50852,2025-08-08,C10149,VIP,Web,Northeast,P1005,Bottoms,Weekend Skirt,109.0,1,0.05,103.55,143.0,41,Healthy,2025-08,2025-08-08,0,False,103.55
O50853,2025-11-11,C10000,VIP,Web,South,P1009,Dresses,Wrap Dress,160.0,1,0.0,160.0,143.0,40,Healthy,2025-11,2025-11-11,0,False,160.0
O50854,2025-05-04,C10180,New,Paid Social,Northeast,P1013,Loungewear,Relaxed Jogger,85.0,4,0.05,323.0,284.0,79,Healthy,2025-05,2025-05-04,0,False,80.75
O50854,2025-05-04,C10180,New,Paid Social,Northeast,P1002,Tops,Everyday Shirt,71.0,3,0.0,213.0,87.0,67,Healthy,2025-05,2025-05-04,0,False,71.0
O50855,2025-08-02,C10292,Repeat,Email Campaign,South,P1013,Loungewear,Relaxed Jogger,85.0,2,0.1,153.0,282.0,79,Healthy,2025-08,2025-07-16,17,True,76.5
O50855,2025-08-02,C10292,Repeat,Email Campaign,South,P1014,Loungewear,Cozy Hoodie,117.0,3,0.15,298.35,215.0,49,Healthy,2025-08,2025-07-16,17,True,99.45
O50856,2025-12-07,C10095,VIP,Organic Search,Northeast,P1013,Loungewear,Relaxed Jogger,91.8,1,0.05,87.21,281.0,79,Healthy,2025-12,2025-05-29,192,True,87.21
O50857,2025-02-13,C10342,Repeat,Paid Social,South,P1005,Bottoms,Weekend Skirt,109.0,3,0.1,294.3,140.0,41,Healthy,2025-02,2025-02-13,0,False,98.1
O50857,2025-02-13,C10342,Repeat,Paid Social,South,P1013,Loungewear,Relaxed Jogger,91.8,1,0.0,91.8,280.0,79,Healthy,2025-02,2025-02-13,0,False,91.8
O50858,2025-07-04,C10268,Repeat,Web,Northeast,P1012,Loungewear,Soft Set,78.0,3,0.0,234.0,240.0,81,Healthy,2025-07,2025-02-10,144,True,78.0
O50859,2025-09-27,C10034,Repeat,Mobile App,Midwest,P1009,Dresses,Wrap Dress,160.0,2,0.1,288.0,141.0,40,Healthy,2025-09,2025-05-01,149,True,144.0
O50859,2025-09-27,C10034,Repeat,Mobile App,Midwest,P1011,Dresses,Travel Dress,141.0,2,0.0,282.0,277.0,77,Healthy,2025-09,2025-05-01,149,True,141.0
O50860,2025-09-17,C10278,Repeat,Web,Northeast,P1005,Bottoms,Weekend Skirt,109.0,1,0.0,109.0,139.0,41,Healthy,2025-09,2025-04-26,144,True,109.0
O50861,2025-09-17,C10402,Repeat,Paid Social,West,P1009,Dresses,Wrap Dress,160.0,1,0.1,144.0,140.0,40,Healthy,2025-09,2025-09-17,0,False,144.0
O50862,2025-01-11,C10283,New,Mobile App,West,P1011,Dresses,Travel Dress,141.0,1,0.05,133.95,276.0,77,Healthy,2025-01,2025-01-11,0,False,133.95
O50863,2025-08-29,C10199,Repeat,Email Campaign,South,P1005,Bottoms,Weekend Skirt,109.0,2,0.2,174.4,137.0,41,Healthy,2025-08,2025-08-29,0,False,87.2
O50863,2025-08-29,C10199,Repeat,Email Campaign,South,P1011,Dresses,Travel Dress,141.0,1,0.2,112.8,275.0,77,Healthy,2025-08,2025-08-29,0,False,112.8
O50864,2025-11-22,C10022,VIP,Web,Northeast,P1005,Bottoms,Weekend Skirt,109.0,1,0.1,98.1,136.0,41,Healthy,2025-11,2025-06-12,163,True,98.1
O50864,2025-11-22,C10022,VIP,Web,Northeast,P1006,Outerwear,Commuter Blazer,174.0,2,0.2,278.4,296.0,51,Healthy,2025-11,2025-06-12,163,True,139.2
O50865,2025-07-11,C10198,VIP,Paid Social,Midwest,P1011,Dresses,Travel Dress,157.92,1,0.0,157.92,274.0,77,Healthy,2025-07,2025-07-11,0,False,157.92
O50866,2025-01-09,C10129,Repeat,Web,Unknown,P1001,Tops,Air Tunic,62.0,1,0.0,62.0,189.0,72,Healthy,2025-01,2025-01-09,0,False,62.0
O50866,2025-01-09,C10129,Repeat,Web,South,P1011,Dresses,Travel Dress,141.0,1,0.0,141.0,273.0,77,Healthy,2025-01,2025-01-09,0,False,141.0
O50866,2025-01-09,C10129,Repeat,Web,South,P1009,Dresses,Wrap Dress,160.0,1,0.15,136.0,139.0,40,Healthy,2025-01,2025-01-09,0,False,136.0
O50867,2025-02-04,C10182,New,Web,Midwest,P1009,Dresses,Wrap Dress,160.0,1,0.0,160.0,138.0,40,Healthy,2025-02,2025-01-25,10,True,160.0
O50868,2025-05-04,C10176,VIP,Web,West,P1007,Outerwear,Layer Jacket,196.0,1,0.05,186.2,200.0,40,Healthy,2025-05,2025-03-07,58,True,186.2
O50869,2025-12-03,C10375,Repeat,Mobile App,Northeast,P1002,Tops,Everyday Shirt,71.0,2,0.1,127.8,85.0,67,Healthy,2025-12,2025-06-26,160,True,63.9
O50870,2025-02-23,C10321,New,Organic Search,Northeast,P1003,Bottoms,Tailored Pant,89.0,2,0.0,178.0,277.0,61,Healthy,2025-02,2025-02-19,4,True,89.0
O50870,2025-02-23,C10321,New,Organic Search,Northeast,P1009,Dresses,Wrap Dress,160.0,4,0.1,576.0,134.0,40,Healthy,2025-02,2025-02-19,4,True,144.0
O50871,2025-10-25,C10395,New,Mobile App,South,P1012,Loungewear,Soft Set,78.0,1,0.05,74.1,239.0,81,Healthy,2025-10,2025-03-16,223,True,74.1
O50871,2025-10-25,C10395,New,Mobile App,South,P1009,Dresses,Wrap Dress,160.0,2,0.0,320.0,132.0,40,Healthy,2025-10,2025-03-16,223,True,160.0
O50872,2025-06-20,C10376,Repeat,Mobile App,Northeast,P1013,Loungewear,Relaxed Jogger,85.0,1,0.0,85.0,279.0,79,Healthy,2025-06,2025-05-08,43,True,85.0
O50872,2025-06-20,C10376,Repeat,Mobile App,Northeast,P1001,Tops,Air Tunic,62.0,1,0.05,58.9,188.0,72,Healthy,2025-06,2025-05-08,43,True,58.9
O50873,2025-01-23,C10068,New,Organic Search,South,P1008,Outerwear,Transit Coat,218.0,1,0.0,218.0,274.0,47,Healthy,2025-01,2025-01-23,0,False,218.0
O50874,2025-10-07,C10180,Repeat,Mobile App,Northeast,P1007,Outerwear,Layer Jacket,227.36,2,0.1,409.25,198.0,40,Healthy,2025-10,2025-05-04,156,True,204.62
O50874,2025-10-07,C10180,Repeat,Mobile App,Northeast,P1008,Outerwear,Transit Coat,252.88,2,0.0,505.76,272.0,47,Healthy,2025-10,2025-05-04,156,True,252.88
O50874,2025-10-07,C10180,Repeat,Mobile App,Northeast,P1003,Bottoms,Tailored Pant,89.0,2,0.0,178.0,275.0,61,Healthy,2025-10,2025-05-04,156,True,89.0
O50875,2025-11-26,C10173,Repeat,Mobile App,South,P1014,Loungewear,Cozy Hoodie,117.0,1,0.05,111.15,214.0,49,Healthy,2025-11,2025-06-29,150,True,111.15
O50876,2025-12-17,C10089,VIP,Email Campaign,South,P1005,Bottoms,Weekend Skirt,109.0,2,0.15,185.3,134.0,41,Healthy,2025-12,2025-03-08,284,True,92.65
O50877,2025-12-23,C10237,VIP,Mobile App,Midwest,P1012,Loungewear,Soft Set,84.24,2,0.15,143.21,237.0,81,Healthy,2025-12,2025-04-15,252,True,71.6
O50877,2025-12-23,C10237,VIP,Mobile App,Midwest,P1014,Loungewear,Cozy Hoodie,126.36,3,0.0,379.08,211.0,49,Healthy,2025-12,2025-04-15,252,True,126.36
O50878,2025-11-20,C10245,Repeat,Web,South,P1011,Dresses,Travel Dress,141.0,1,0.0,141.0,272.0,77,Healthy,2025-11,2025-06-28,145,True,141.0
O50879,2025-03-11,C10093,New,Paid Social,Northeast,P1010,Dresses,Shift Dress,142.0,1,0.1,127.8,213.0,75,Healthy,2025-03,2025-03-08,3,True,127.8
O50880,2025-08-23,C10032,Repeat,Organic Search,Northeast,P1001,Tops,Air Tunic,62.0,4,0.05,235.6,184.0,72,Healthy,2025-08,2025-02-26,178,True,58.9
O50880,2025-08-23,C10032,Repeat,Organic Search,Northeast,P1008,Outerwear,Transit Coat,218.0,3,0.05,621.3,269.0,47,Healthy,2025-08,2025-02-26,178,True,207.1
O50881,2025-05-31,C10018,New,Email Campaign,West,P1009,Dresses,Wrap Dress,179.2,1,0.2,143.36,131.0,40,Healthy,2025-05,2025-03-06,86,True,143.36
O50882,2025-01-23,C10103,Repeat,Web,Northeast,P1007,Outerwear,Layer Jacket,196.0,3,0.0,588.0,195.0,40,Healthy,2025-01,2025-01-23,0,False,196.0
O50883,2025-04-13,C10405,VIP,Web,Northeast,P1011,Dresses,Travel Dress,157.92,1,0.0,157.92,271.0,77,Healthy,2025-04,2025-01-09,94,True,157.92
O50884,2025-06-11,C10021,New,Paid Social,Midwest,P1005,Bottoms,Weekend Skirt,109.0,1,0.1,98.1,133.0,41,Healthy,2025-06,2025-01-15,147,True,98.1
O50884,2025-06-11,C10021,New,Paid Social,Midwest,P1001,Tops,Air Tunic,62.0,1,0.15,52.7,183.0,72,Healthy,2025-06,2025-01-15,147,True,52.7
O50885,2025-09-21,C10158,VIP,Web,West,P1003,Bottoms,Tailored Pant,89.0,1,0.0,89.0,274.0,61,Healthy,2025-09,2025-07-23,60,True,89.0
O50886,2025-10-06,C10203,Repeat,Mobile App,South,P1014,Loungewear,Cozy Hoodie,117.0,2,0.0,234.0,209.0,49,Healthy,2025-10,2025-04-12,177,True,117.0
O50886,2025-10-06,C10203,Repeat,Mobile App,South,P1003,Bottoms,Tailored Pant,89.0,1,0.1,80.1,273.0,61,Healthy,2025-10,2025-04-12,177,True,80.1
O50887,2025-05-10,C10242,VIP,Mobile App,West,P1011,Dresses,Travel Dress,157.92,2,0.05,300.05,269.0,77,Healthy,2025-05,2025-02-04,95,True,150.02
O50887,2025-05-10,C10242,VIP,Mobile App,West,P1008,Outerwear,Transit Coat,218.0,1,0.05,207.1,268.0,47,Healthy,2025-05,2025-02-04,95,True,207.1
O50888,2025-11-28,C10018,VIP,Web,West,P1013,Loungewear,Relaxed Jogger,85.0,1,0.0,85.0,278.0,79,Healthy,2025-11,2025-03-06,267,True,85.0
O50888,2025-11-28,C10018,VIP,Web,West,P1011,Dresses,Travel Dress,141.0,1,0.0,141.0,268.0,77,Healthy,2025-11,2025-03-06,267,True,141.0
O50889,2025-05-27,C10097,Repeat,Organic Search,South,P1001,Tops,Air Tunic,62.0,3,0.15,158.1,180.0,72,Healthy,2025-05,2025-02-13,103,True,52.7
O50889,2025-05-27,C10097,Repeat,Organic Search,South,P1014,Loungewear,Cozy Hoodie,117.0,1,0.0,117.0,208.0,49,Healthy,2025-05,2025-02-13,103,True,117.0
O50890,2025-01-25,C10182,Repeat,Web,Northeast,P1014,Loungewear,Cozy Hoodie,126.36,2,0.05,240.08,206.0,49,Healthy,2025-01,2025-01-25,0,False,120.04
O50890,2025-01-25,C10182,Repeat,Web,Northeast,P1011,Dresses,Travel Dress,141.0,1,0.0,141.0,267.0,77,Healthy,2025-01,2025-01-25,0,False,141.0
O50891,2025-06-19,C10335,Repeat,Paid Social,Northeast,P1001,Tops,Air Tunic,62.0,3,0.05,176.7,177.0,72,Healthy,2025-06,2025-05-12,38,True,58.9
